2020-01-09 21:03:12.015 DEBUG [   scheduling-1] [o.h.SQL] logStatement (127): select articleent0_.id as id1_0_, articleent0_.articleId as articleI2_0_, articleent0_.content as content3_0_, articleent0_.image as image4_0_, articleent0_.posting_dtime as posting_5_0_, articleent0_.price as price6_0_, articleent0_.reg_dtime as reg_dtim7_0_, articleent0_.site as site8_0_, articleent0_.state as state9_0_, articleent0_.subject as subject10_0_, articleent0_.upd_dtime as upd_dti11_0_, articleent0_.url as url12_0_ from TB_ARTICLE articleent0_ where articleent0_.site=? order by articleent0_.articleId desc limit ?
2020-01-09 21:03:17.858 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:17.943 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.080 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.094 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.264 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.403 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.450 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.552 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.638 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.697 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.739 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.861 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.899 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:18.914 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.052 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.084 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.256 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.359 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.359 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.441 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.555 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.561 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.783 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.783 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.867 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.980 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:19.993 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.165 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.187 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.203 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.371 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.415 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.556 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.718 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.746 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.793 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.886 DEBUG [tTaskExecutor-3] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.952 DEBUG [tTaskExecutor-2] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
2020-01-09 21:03:20.987 DEBUG [tTaskExecutor-1] [o.h.SQL] logStatement (127): insert into TB_ARTICLE (articleId, content, image, posting_dtime, price, reg_dtime, site, state, subject, upd_dtime, url) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
